 3.58094616e+05 4.72418495e+06 -3.00000000e+03
 3.58094616e+05 4.72368495e+06 -3.00000000e+03
 3.58094616e+05 4.72318495e+06 -3.00000000e+03
 3.58094616e+05 4.72268495e+06 -3.00000000e+03
 3.58094616e+05 4.72218495e+06 -3.00000000e+03
 3.58094616e+05 4.72168495e+06 -3.00000000e+03
 3.58094616e+05 4.72118495e+06 -3.00000000e+03
 3.58094616e+05 4.72068495e+06 -3.00000000e+03
 3.58094616e+05 4.72018495e+06 -3.00000000e+03
 3.58094616e+05 4.71968495e+06 -3.00000000e+03
 3.58094616e+05 4.71918495e+06 -3.00000000e+03
 3.58094616e+05 4.71868495e+06 -3.00000000e+03
 3.58594616e+05 4.74568495e+06 -3.00000000e+03
 3.58594616e+05 4.74518495e+06 -3.00000000e+03
 3.58594616e+05 4.74468495e+06 -3.00000000e+03
 3.58594616e+05 4.74418495e+06 -3.00000000e+03
 3.58594616e+05 4.74368495e+06 -3.00000000e+03
 3.58594616e+05 4.74318495e+06 -3.00000000e+03
 3.58594616e+05 4.74268495e+06 -3.00000000e+03
 3.58594616e+05 4.74218495e+06 -3.00000000e+03
 3.58594616e+05 4.74168495e+06 -3.00000000e+03
 3.58594616e+05 4.74118495e+06 -3.00000000e+03
 3.58594616e+05 4.74068495e+06 -3.00000000e+03
 3.58594616e+05 4.74018495e+06 -3.00000000e+03
 3.58594616e+05 4.73968495e+06 -3.00000000e+03
 3.58594616e+05 4.73918495e+06 -3.00000000e+03
 3.58594616e+05 4.73868495e+06 -3.00000000e+03
 3.58594616e+05 4.73818495e+06 -3.00000000e+03
 3.58594616e+05 4.73768495e+06 -3.00000000e+03
 3.58594616e+05 4.73718495e+06 -3.00000000e+03
 3.58594616e+05 4.73668495e+06 -3.00000000e+03
 3.58594616e+05 4.73618495e+06 -3.00000000e+03
 3.58594616e+05 4.73568495e+06 -3.00000000e+03
 3.58594616e+05 4.73518495e+06 -3.00000000e+03
 3.58594616e+05 4.73468495e+06 -3.00000000e+03
 3.58594616e+05 4.73418495e+06 -3.00000000e+03
 3.58594616e+05 4.73368495e+06 -3.00000000e+03
 3.58594616e+05 4.73318495e+06 -3.00000000e+03
 3.58594616e+05 4.73268495e+06 -3.00000000e+03
 3.58594616e+05 4.73218495e+06 -3.00000000e+03
 3.58594616e+05 4.73168495e+06 -3.00000000e+03
 3.58594616e+05 4.73118495e+06 -3.00000000e+03
 3.58594616e+05 4.73068495e+06 -3.00000000e+03
 3.58594616e+05 4.73018495e+06 -3.00000000e+03
 3.58594616e+05 4.72968495e+06 -3.00000000e+03
 3.58594616e+05 4.72918495e+06 -3.00000000e+03
 3.58594616e+05 4.72868495e+06 -3.00000000e+03
 3.58594616e+05 4.72818495e+06 -3.00000000e+03
 3.58594616e+05 4.72768495e+06 -3.00000000e+03
 3.58594616e+05 4.72718495e+06 -3.00000000e+03
 3.58594616e+05 4.72668495e+06 -3.00000000e+03
 3.58594616e+05 4.72618495e+06 -3.00000000e+03
 3.58594616e+05 4.72568495e+06 -3.00000000e+03
 3.58594616e+05 4.72518495e+06 -3.00000000e+03
 3.58594616e+05 4.72468495e+06 -3.00000000e+03
 3.58594616e+05 4.72418495e+06 -3.00000000e+03
 3.58594616e+05 4.72368495e+06 -3.00000000e+03
 3.58594616e+05 4.72318495e+06 -3.00000000e+03
 3.58594616e+05 4.72268495e+06 -3.00000000e+03
 3.58594616e+05 4.72218495e+06 -3.00000000e+03
 3.58594616e+05 4.72168495e+06 -3.00000000e+03
 3.58594616e+05 4.72118495e+06 -3.00000000e+03
 3.58594616e+05 4.72068495e+06 -3.00000000e+03
 3.58594616e+05 4.72018495e+06 -3.00000000e+03
 3.58594616e+05 4.71968495e+06 -3.00000000e+03
 3.58594616e+05 4.71918495e+06 -3.00000000e+03
 3.58594616e+05 4.71868495e+06 -3.00000000e+03
 3.59094616e+05 4.74568495e+06 -3.00000000e+03
 3.59094616e+05 4.74518495e+06 -3.00000000e+03
 3.59094616e+05 4.74468495e+06 -3.00000000e+03
 3.59094616e+05 4.74418495e+06 -3.00000000e+03
 3.59094616e+05 4.74368495e+06 -3.00000000e+03
 3.59094616e+05 4.74318495e+06 -3.00000000e+03
 3.59094616e+05 4.74268495e+06 -3.00000000e+03
 3.59094616e+05 4.74218495e+06 -3.00000000e+03
 3.59094616e+05 4.74168495e+06 -3.00000000e+03
 3.59094616e+05 4.74118495e+06 -3.00000000e+03
 3.59094616e+05 4.74068495e+06 -3.00000000e+03
 3.59094616e+05 4.74018495e+06 -3.00000000e+03
 3.59094616e+05 4.73968495e+06 -3.00000000e+03
 3.59094616e+05 4.73918495e+06 -3.00000000e+03
 3.59094616e+05 4.73868495e+06 -3.00000000e+03
 3.59094616e+05 4.73818495e+06 -3.00000000e+03
 3.59094616e+05 4.73768495e+06 -3.00000000e+03
 3.59094616e+05 4.73718495e+06 -3.00000000e+03
 3.59094616e+05 4.73668495e+06 -3.00000000e+03
 3.59094616e+05 4.73618495e+06 -3.00000000e+03
 3.59094616e+05 4.73568495e+06 -3.00000000e+03
 3.59094616e+05 4.73518495e+06 -3.00000000e+03
 3.59094616e+05 4.73468495e+06 -3.00000000e+03
 3.59094616e+05 4.73418495e+06 -3.00000000e+03
 3.59094616e+05 4.73368495e+06 -3.00000000e+03
 3.59094616e+05 4.73318495e+06 -3.00000000e+03
 3.59094616e+05 4.73268495e+06 -3.00000000e+03
 3.59094616e+05 4.73218495e+06 -3.00000000e+03
 3.59094616e+05 4.73168495e+06 -3.00000000e+03
 3.59094616e+05 4.73118495e+06 -3.00000000e+03
 3.59094616e+05 4.73068495e+06 -3.00000000e+03
 3.59094616e+05 4.73018495e+06 -3.00000000e+03
 3.59094616e+05 4.72968495e+06 -3.00000000e+03
 3.59094616e+05 4.72918495e+06 -3.00000000e+03
 3.59094616e+05 4.72868495e+06 -3.00000000e+03
 3.59094616e+05 4.72818495e+06 -3.00000000e+03
 3.59094616e+05 4.72768495e+06 -3.00000000e+03
 3.59094616e+05 4.72718495e+06 -3.00000000e+03
 3.59094616e+05 4.72668495e+06 -3.00000000e+03
 3.59094616e+05 4.72618495e+06 -3.00000000e+03
 3.59094616e+05 4.72568495e+06 -3.00000000e+03
 3.59094616e+05 4.72518495e+06 -3.00000000e+03
 3.59094616e+05 4.72468495e+06 -3.00000000e+03
 3.59094616e+05 4.72418495e+06 -3.00000000e+03
 3.59094616e+05 4.72368495e+06 -3.00000000e+03
 3.59094616e+05 4.72318495e+06 -3.00000000e+03
 3.59094616e+05 4.72268495e+06 -3.00000000e+03
 3.59094616e+05 4.72218495e+06 -3.00000000e+03
 3.59094616e+05 4.72168495e+06 -3.00000000e+03
 3.59094616e+05 4.72118495e+06 -3.00000000e+03
 3.59094616e+05 4.72068495e+06 -3.00000000e+03
 3.59094616e+05 4.72018495e+06 -3.00000000e+03
 3.59094616e+05 4.71968495e+06 -3.00000000e+03
 3.59094616e+05 4.71918495e+06 -3.00000000e+03
 3.59094616e+05 4.71868495e+06 -3.00000000e+03
 3.59594616e+05 4.74568495e+06 -3.00000000e+03
 3.59594616e+05 4.74518495e+06 -3.00000000e+03
 3.59594616e+05 4.74468495e+06 -3.00000000e+03
 3.59594616e+05 4.74418495e+06 -3.00000000e+03
 3.59594616e+05 4.74368495e+06 -3.00000000e+03
 3.59594616e+05 4.74318495e+06 -3.00000000e+03
 3.59594616e+05 4.74268495e+06 -3.00000000e+03
 3.59594616e+05 4.74218495e+06 -3.00000000e+03
 3.59594616e+05 4.74168495e+06 -3.00000000e+03
 3.59594616e+05 4.74118495e+06 -3.00000000e+03
 3.59594616e+05 4.74068495e+06 -3.00000000e+03
 3.59594616e+05 4.74018495e+06 -3.00000000e+03
 3.59594616e+05 4.73968495e+06 -3.00000000e+03
 3.59594616e+05 4.73918495e+06 -3.00000000e+03
 3.59594616e+05 4.73868495e+06 -3.00000000e+03
 3.59594616e+05 4.73818495e+06 -3.00000000e+03
 3.59594616e+05 4.73768495e+06 -3.00000000e+03
 3.59594616e+05 4.73718495e+06 -3.00000000e+03
 3.59594616e+05 4.73668495e+06 -3.00000000e+03
 3.59594616e+05 4.73618495e+06 -3.00000000e+03
 3.59594616e+05 4.73568495e+06 -3.00000000e+03
 3.59594616e+05 4.73518495e+06 -3.00000000e+03
 3.59594616e+05 4.73468495e+06 -3.00000000e+03
 3.59594616e+05 4.73418495e+06 -3.00000000e+03
 3.59594616e+05 4.73368495e+06 -3.00000000e+03
 3.59594616e+05 4.73318495e+06 -3.00000000e+03
 3.59594616e+05 4.73268495e+06 -3.00000000e+03
 3.59594616e+05 4.73218495e+06 -3.00000000e+03
 3.59594616e+05 4.73168495e+06 -3.00000000e+03
 3.59594616e+05 4.73118495e+06 -3.00000000e+03
 3.59594616e+05 4.73068495e+06 -3.00000000e+03
 3.59594616e+05 4.73018495e+06 -3.00000000e+03
 3.59594616e+05 4.72968495e+06 -3.00000000e+03
 3.59594616e+05 4.72918495e+06 -3.00000000e+03
 3.59594616e+05 4.72868495e+06 -3.00000000e+03
 3.59594616e+05 4.72818495e+06 -3.00000000e+03
 3.59594616e+05 4.72768495e+06 -3.00000000e+03
 3.59594616e+05 4.72718495e+06 -3.00000000e+03
 3.59594616e+05 4.72668495e+06 -3.00000000e+03
 3.59594616e+05 4.72618495e+06 -3.00000000e+03
 3.59594616e+05 4.72568495e+06 -3.00000000e+03
 3.59594616e+05 4.72518495e+06 -3.00000000e+03
 3.59594616e+05 4.72468495e+06 -3.00000000e+03
 3.59594616e+05 4.72418495e+06 -3.00000000e+03
 3.59594616e+05 4.72368495e+06 -3.00000000e+03
 3.59594616e+05 4.72318495e+06 -3.00000000e+03
 3.59594616e+05 4.72268495e+06 -3.00000000e+03
 3.59594616e+05 4.72218495e+06 -3.00000000e+03
 3.59594616e+05 4.72168495e+06 -3.00000000e+03
 3.59594616e+05 4.72118495e+06 -3.00000000e+03
 3.59594616e+05 4.72068495e+06 -3.00000000e+03
 3.59594616e+05 4.72018495e+06 -3.00000000e+03
 3.59594616e+05 4.71968495e+06 -3.00000000e+03
 3.59594616e+05 4.71918495e+06 -3.00000000e+03
 3.59594616e+05 4.71868495e+06 -3.00000000e+03
 3.60094616e+05 4.74568495e+06 -3.00000000e+03
 3.60094616e+05 4.74518495e+06 -3.00000000e+03
 3.60094616e+05 4.74468495e+06 -3.00000000e+03
 3.60094616e+05 4.74418495e+06 -3.00000000e+03
 3.60094616e+05 4.74368495e+06 -3.00000000e+03
 3.60094616e+05 4.74318495e+06 -3.00000000e+03
 3.60094616e+05 4.74268495e+06 -3.00000000e+03
 3.60094616e+05 4.74218495e+06 -3.00000000e+03
 3.60094616e+05 4.74168495e+06 -3.00000000e+03
 3.60094616e+05 4.74118495e+06 -3.00000000e+03
 3.60094616e+05 4.74068495e+06 -3.00000000e+03
 3.60094616e+05 4.74018495e+06 -3.00000000e+03
 3.60094616e+05 4.73968495e+06 -3.00000000e+03
 3.60094616e+05 4.73918495e+06 -3.00000000e+03
 3.60094616e+05 4.73868495e+06 -3.00000000e+03
 3.60094616e+05 4.73818495e+06 -3.00000000e+03
 3.60094616e+05 4.73768495e+06 -3.00000000e+03
 3.60094616e+05 4.73718495e+06 -3.00000000e+03
 3.60094616e+05 4.73668495e+06 -3.00000000e+03
 3.60094616e+05 4.73618495e+06 -3.00000000e+03
 3.60094616e+05 4.73568495e+06 -3.00000000e+03
 3.60094616e+05 4.73518495e+06 -3.00000000e+03
 3.60094616e+05 4.73468495e+06 -3.00000000e+03
 3.60094616e+05 4.73418495e+06 -3.00000000e+03
 3.60094616e+05 4.73368495e+06 -3.00000000e+03
 3.60094616e+05 4.73318495e+06 -3.00000000e+03
 3.60094616e+05 4.73268495e+06 -3.00000000e+03
 3.60094616e+05 4.73218495e+06 -3.00000000e+03
 3.60094616e+05 4.73168495e+06 -3.00000000e+03
 3.60094616e+05 4.73118495e+06 -3.00000000e+03
 3.60094616e+05 4.73068495e+06 -3.00000000e+03
 3.60094616e+05 4.73018495e+06 -3.00000000e+03
 3.60094616e+05 4.72968495e+06 -3.00000000e+03
 3.60094616e+05 4.72918495e+06 -3.00000000e+03
 3.60094616e+05 4.72868495e+06 -3.00000000e+03
 3.60094616e+05 4.72818495e+06 -3.00000000e+03
 3.60094616e+05 4.72768495e+06 -3.00000000e+03
 3.60094616e+05 4.72718495e+06 -3.00000000e+03
 3.60094616e+05 4.72668495e+06 -3.00000000e+03
 3.60094616e+05 4.72618495e+06 -3.00000000e+03
 3.60094616e+05 4.72568495e+06 -3.00000000e+03
 3.60094616e+05 4.72518495e+06 -3.00000000e+03
 3.60094616e+05 4.72468495e+06 -3.00000000e+03
 3.60094616e+05 4.72418495e+06 -3.00000000e+03
 3.60094616e+05 4.72368495e+06 -3.00000000e+03
 3.60094616e+05 4.72318495e+06 -3.00000000e+03
 3.60094616e+05 4.72268495e+06 -3.00000000e+03
 3.60094616e+05 4.72218495e+06 -3.00000000e+03
 3.60094616e+05 4.72168495e+06 -3.00000000e+03
 3.60094616e+05 4.72118495e+06 -3.00000000e+03
 3.60094616e+05 4.72068495e+06 -3.00000000e+03
 3.60094616e+05 4.72018495e+06 -3.00000000e+03
 3.60094616e+05 4.71968495e+06 -3.00000000e+03
 3.60094616e+05 4.71918495e+06 -3.00000000e+03
 3.60094616e+05 4.71868495e+06 -3.00000000e+03
 3.60594616e+05 4.74568495e+06 -3.00000000e+03
 3.60594616e+05 4.74518495e+06 -3.00000000e+03
 3.60594616e+05 4.74468495e+06 -3.00000000e+03
 3.60594616e+05 4.74418495e+06 -3.00000000e+03
 3.60594616e+05 4.74368495e+06 -3.00000000e+03
 3.60594616e+05 4.74318495e+06 -3.00000000e+03
 3.60594616e+05 4.74268495e+06 -3.00000000e+03
 3.60594616e+05 4.74218495e+06 -3.00000000e+03
 3.60594616e+05 4.74168495e+06 -3.00000000e+03
 3.60594616e+05 4.74118495e+06 -3.00000000e+03
 3.60594616e+05 4.74068495e+06 -3.00000000e+03
 3.60594616e+05 4.74018495e+06 -3.00000000e+03
 3.60594616e+05 4.73968495e+06 -3.00000000e+03
 3.60594616e+05 4.73918495e+06 -3.00000000e+03
 3.60594616e+05 4.73868495e+06 -3.00000000e+03
 3.60594616e+05 4.73818495e+06 -3.00000000e+03
 3.60594616e+05 4.73768495e+06 -3.00000000e+03
 3.60594616e+05 4.73718495e+06 -3.00000000e+03
 3.60594616e+05 4.73668495e+06 -3.00000000e+03
 3.60594616e+05 4.73618495e+06 -3.00000000e+03
 3.60594616e+05 4.73568495e+06 -3.00000000e+03
 3.60594616e+05 4.73518495e+06 -3.00000000e+03
 3.60594616e+05 4.73468495e+06 -3.00000000e+03
 3.60594616e+05 4.73418495e+06 -3.00000000e+03
 3.60594616e+05 4.73368495e+06 -3.00000000e+03
 3.60594616e+05 4.73318495e+06 -3.00000000e+03
 3.60594616e+05 4.73268495e+06 -3.00000000e+03
 3.60594616e+05 4.73218495e+06 -3.00000000e+03
 3.60594616e+05 4.73168495e+06 -3.00000000e+03
 3.60594616e+05 4.73118495e+06 -3.00000000e+03
 3.60594616e+05 4.73068495e+06 -3.00000000e+03
 3.60594616e+05 4.73018495e+06 -3.00000000e+03
 3.60594616e+05 4.72968495e+06 -3.00000000e+03
 3.60594616e+05 4.72918495e+06 -3.00000000e+03
 3.60594616e+05 4.72868495e+06 -3.00000000e+03
 3.60594616e+05 4.72818495e+06 -3.00000000e+03
 3.60594616e+05 4.72768495e+06 -3.00000000e+03
 3.60594616e+05 4.72718495e+06 -3.00000000e+03
 3.60594616e+05 4.72668495e+06 -3.00000000e+03
 3.60594616e+05 4.72618495e+06 -3.00000000e+03
 3.60594616e+05 4.72568495e+06 -3.00000000e+03
 3.60594616e+05 4.72518495e+06 -3.00000000e+03
 3.60594616e+05 4.72468495e+06 -3.00000000e+03
 3.60594616e+05 4.72418495e+06 -3.00000000e+03
 3.60594616e+05 4.72368495e+06 -3.00000000e+03
 3.60594616e+05 4.72318495e+06 -3.00000000e+03
 3.60594616e+05 4.72268495e+06 -3.00000000e+03
 3.60594616e+05 4.72218495e+06 -3.00000000e+03
 3.60594616e+05 4.72168495e+06 -3.00000000e+03
 3.60594616e+05 4.72118495e+06 -3.00000000e+03
 3.60594616e+05 4.72068495e+06 -3.00000000e+03
 3.60594616e+05 4.72018495e+06 -3.00000000e+03
 3.60594616e+05 4.71968495e+06 -3.00000000e+03
 3.60594616e+05 4.71918495e+06 -3.00000000e+03
 3.60594616e+05 4.71868495e+06 -3.00000000e+03
 3.61094616e+05 4.74568495e+06 -3.00000000e+03
 3.61094616e+05 4.74518495e+06 -3.00000000e+03
 3.61094616e+05 4.74468495e+06 -3.00000000e+03
 3.61094616e+05 4.74418495e+06 -3.00000000e+03
 3.61094616e+05 4.74368495e+06 -3.00000000e+03
 3.61094616e+05 4.74318495e+06 -3.00000000e+03
 3.61094616e+05 4.74268495e+06 -3.00000000e+03
 3.61094616e+05 4.74218495e+06 -3.00000000e+03
 3.61094616e+05 4.74168495e+06 -3.00000000e+03
 3.61094616e+05 4.74118495e+06 -3.00000000e+03
 3.61094616e+05 4.74068495e+06 -3.00000000e+03
 3.61094616e+05 4.74018495e+06 -3.00000000e+03
 3.61094616e+05 4.73968495e+06 -3.00000000e+03
 3.61094616e+05 4.73918495e+06 -3.00000000e+03
 3.61094616e+05 4.73868495e+06 -3.00000000e+03
 3.61094616e+05 4.73818495e+06 -3.00000000e+03
 3.61094616e+05 4.73768495e+06 -3.00000000e+03
 3.61094616e+05 4.73718495e+06 -3.00000000e+03
 3.61094616e+05 4.73668495e+06 -3.00000000e+03
 3.61094616e+05 4.73618495e+06 -3.00000000e+03
 3.61094616e+05 4.73568495e+06 -3.00000000e+03
 3.61094616e+05 4.73518495e+06 -3.00000000e+03
 3.61094616e+05 4.73468495e+06 -3.00000000e+03
 3.61094616e+05 4.73418495e+06 -3.00000000e+03
 3.61094616e+05 4.73368495e+06 -3.00000000e+03
 3.61094616e+05 4.73318495e+06 -3.00000000e+03
 3.61094616e+05 4.73268495e+06 -3.00000000e+03
 3.61094616e+05 4.73218495e+06 -3.00000000e+03
 3.61094616e+05 4.73168495e+06 -3.00000000e+03
 3.61094616e+05 4.73118495e+06 -3.00000000e+03
 3.61094616e+05 4.73068495e+06 -3.00000000e+03
 3.61094616e+05 4.73018495e+06 -3.00000000e+03
 3.61094616e+05 4.72968495e+06 -3.00000000e+03
 3.61094616e+05 4.72918495e+06 -3.00000000e+03
 3.61094616e+05 4.72868495e+06 -3.00000000e+03
 3.61094616e+05 4.72818495e+06 -3.00000000e+03
 3.61094616e+05 4.72768495e+06 -3.00000000e+03
 3.61094616e+05 4.72718495e+06 -3.00000000e+03
 3.61094616e+05 4.72668495e+06 -3.00000000e+03
 3.61094616e+05 4.72618495e+06 -3.00000000e+03
 3.61094616e+05 4.72568495e+06 -3.00000000e+03
 3.61094616e+05 4.72518495e+06 -3.00000000e+03
 3.61094616e+05 4.72468495e+06 -3.00000000e+03
 3.61094616e+05 4.72418495e+06 -3.00000000e+03
 3.61094616e+05 4.72368495e+06 -3.00000000e+03
 3.61094616e+05 4.72318495e+06 -3.00000000e+03
 3.61094616e+05 4.72268495e+06 -3.00000000e+03
 3.61094616e+05 4.72218495e+06 -3.00000000e+03
 3.61094616e+05 4.72168495e+06 -3.00000000e+03
 3.61094616e+05 4.72118495e+06 -3.00000000e+03
 3.61094616e+05 4.72068495e+06 -3.00000000e+03
 3.61094616e+05 4.72018495e+06 -3.00000000e+03
 3.61094616e+05 4.71968495e+06 -3.00000000e+03
 3.61094616e+05 4.71918495e+06 -3.00000000e+03
 3.61094616e+05 4.71868495e+06 -3.00000000e+03
 3.61594616e+05 4.74568495e+06 -3.00000000e+03
 3.61594616e+05 4.74518495e+06 -3.00000000e+03
 3.61594616e+05 4.74468495e+06 -3.00000000e+03
 3.61594616e+05 4.74418495e+06 -3.00000000e+03
 3.61594616e+05 4.74368495e+06 -3.00000000e+03
 3.61594616e+05 4.74318495e+06 -3.00000000e+03
 3.61594616e+05 4.74268495e+06 -3.00000000e+03
 3.61594616e+05 4.74218495e+06 -3.00000000e+03
 3.61594616e+05 4.74168495e+06 -3.00000000e+03
 3.61594616e+05 4.74118495e+06 -3.00000000e+03
 3.61594616e+05 4.74068495e+06 -3.00000000e+03
 3.61594616e+05 4.74018495e+06 -3.00000000e+03
 3.61594616e+05 4.73968495e+06 -3.00000000e+03
 3.61594616e+05 4.73918495e+06 -3.00000000e+03
 3.61594616e+05 4.73868495e+06 -3.00000000e+03
 3.61594616e+05 4.73818495e+06 -3.00000000e+03
 3.61594616e+05 4.73768495e+06 -3.00000000e+03
 3.61594616e+05 4.73718495e+06 -3.00000000e+03
 3.61594616e+05 4.73668495e+06 -3.00000000e+03
 3.61594616e+05 4.73618495e+06 -3.00000000e+03
 3.61594616e+05 4.73568495e+06 -3.00000000e+03
 3.61594616e+05 4.73518495e+06 -3.00000000e+03
 3.61594616e+05 4.73468495e+06 -3.00000000e+03
 3.61594616e+05 4.73418495e+06 -3.00000000e+03
 3.61594616e+05 4.73368495e+06 -3.00000000e+03
 3.61594616e+05 4.73318495e+06 -3.00000000e+03
 3.61594616e+05 4.73268495e+06 -3.00000000e+03
 3.61594616e+05 4.73218495e+06 -3.00000000e+03
 3.61594616e+05 4.73168495e+06 -3.00000000e+03
 3.61594616e+05 4.73118495e+06 -3.00000000e+03
 3.61594616e+05 4.73068495e+06 -3.00000000e+03
 3.61594616e+05 4.73018495e+06 -3.00000000e+03
 3.61594616e+05 4.72968495e+06 -3.00000000e+03
 3.61594616e+05 4.72918495e+06 -3.00000000e+03
 3.61594616e+05 4.72868495e+06 -3.00000000e+03
 3.61594616e+05 4.72818495e+06 -3.00000000e+03
 3.61594616e+05 4.72768495e+06 -3.00000000e+03
 3.61594616e+05 4.72718495e+06 -3.00000000e+03
 3.61594616e+05 4.72668495e+06 -3.00000000e+03
 3.61594616e+05 4.72618495e+06 -3.00000000e+03
 3.61594616e+05 4.72568495e+06 -3.00000000e+03
 3.61594616e+05 4.72518495e+06 -3.00000000e+03
 3.61594616e+05 4.72468495e+06 -3.00000000e+03
 3.61594616e+05 4.72418495e+06 -3.00000000e+03
 3.61594616e+05 4.72368495e+06 -3.00000000e+03
 3.61594616e+05 4.72318495e+06 -3.00000000e+03
 3.61594616e+05 4.72268495e+06 -3.00000000e+03
 3.61594616e+05 4.72218495e+06 -3.00000000e+03
 3.61594616e+05 4.72168495e+06 -3.00000000e+03
 3.61594616e+05 4.72118495e+06 -3.00000000e+03
 3.61594616e+05 4.72068495e+06 -3.00000000e+03
 3.61594616e+05 4.72018495e+06 -3.00000000e+03
 3.61594616e+05 4.71968495e+06 -3.00000000e+03
 3.61594616e+05 4.71918495e+06 -3.00000000e+03
 3.61594616e+05 4.71868495e+06 -3.00000000e+03
 3.62094616e+05 4.74568495e+06 -3.00000000e+03
 3.62094616e+05 4.74518495e+06 -3.00000000e+03
 3.62094616e+05 4.74468495e+06 -3.00000000e+03
 3.62094616e+05 4.74418495e+06 -3.00000000e+03
 3.62094616e+05 4.74368495e+06 -3.00000000e+03
 3.62094616e+05 4.74318495e+06 -3.00000000e+03
 3.62094616e+05 4.74268495e+06 -3.00000000e+03
 3.62094616e+05 4.74218495e+06 -3.00000000e+03
 3.62094616e+05 4.74168495e+06 -3.00000000e+03
 3.62094616e+05 4.74118495e+06 -3.00000000e+03
 3.62094616e+05 4.74068495e+06 -3.00000000e+03
 3.62094616e+05 4.74018495e+06 -3.00000000e+03
 3.62094616e+05 4.73968495e+06 -3.00000000e+03
 3.62094616e+05 4.73918495e+06 -3.00000000e+03
 3.62094616e+05 4.73868495e+06 -3.00000000e+03
 3.62094616e+05 4.73818495e+06 -3.00000000e+03
 3.62094616e+05 4.73768495e+06 -3.00000000e+03
 3.62094616e+05 4.73718495e+06 -3.00000000e+03
 3.62094616e+05 4.73668495e+06 -3.00000000e+03
 3.62094616e+05 4.73618495e+06 -3.00000000e+03
 3.62094616e+05 4.73568495e+06 -3.00000000e+03
 3.62094616e+05 4.73518495e+06 -3.00000000e+03
 3.62094616e+05 4.73468495e+06 -3.00000000e+03
 3.62094616e+05 4.73418495e+06 -3.00000000e+03
 3.62094616e+05 4.73368495e+06 -3.00000000e+03
 3.62094616e+05 4.73318495e+06 -3.00000000e+03
 3.62094616e+05 4.73268495e+06 -3.00000000e+03
 3.62094616e+05 4.73218495e+06 -3.00000000e+03
 3.62094616e+05 4.73168495e+06 -3.00000000e+03
 3.62094616e+05 4.73118495e+06 -3.00000000e+03
 3.62094616e+05 4.73068495e+06 -3.00000000e+03
 3.62094616e+05 4.73018495e+06 -3.00000000e+03
 3.62094616e+05 4.72968495e+06 -3.00000000e+03
 3.62094616e+05 4.72918495e+06 -3.00000000e+03
 3.62094616e+05 4.72868495e+06 -3.00000000e+03
 3.62094616e+05 4.72818495e+06 -3.00000000e+03
 3.62094616e+05 4.72768495e+06 -3.00000000e+03
 3.62094616e+05 4.72718495e+06 -3.00000000e+03
 3.62094616e+05 4.72668495e+06 -3.00000000e+03
 3.62094616e+05 4.72618495e+06 -3.00000000e+03
 3.62094616e+05 4.72568495e+06 -3.00000000e+03
 3.62094616e+05 4.72518495e+06 -3.00000000e+03
 3.62094616e+05 4.72468495e+06 -3.00000000e+03
 3.62094616e+05 4.72418495e+06 -3.00000000e+03
 3.62094616e+05 4.72368495e+06 -3.00000000e+03
 3.62094616e+05 4.72318495e+06 -3.00000000e+03
 3.62094616e+05 4.72268495e+06 -3.00000000e+03
 3.62094616e+05 4.72218495e+06 -3.00000000e+03
 3.62094616e+05 4.72168495e+06 -3.00000000e+03
 3.62094616e+05 4.72118495e+06 -3.00000000e+03
 3.62094616e+05 4.72068495e+06 -3.00000000e+03
 3.62094616e+05 4.72018495e+06 -3.00000000e+03
 3.62094616e+05 4.71968495e+06 -3.00000000e+03
 3.62094616e+05 4.71918495e+06 -3.00000000e+03
 3.62094616e+05 4.71868495e+06 -3.00000000e+03
 3.62594616e+05 4.74568495e+06 -3.00000000e+03
 3.62594616e+05 4.74518495e+06 -3.00000000e+03
 3.62594616e+05 4.74468495e+06 -3.00000000e+03
 3.62594616e+05 4.74418495e+06 -3.00000000e+03
 3.62594616e+05 4.74368495e+06 -3.00000000e+03
 3.62594616e+05 4.74318495e+06 -3.00000000e+03
 3.62594616e+05 4.74268495e+06 -3.00000000e+03
 3.62594616e+05 4.74218495e+06 -3.00000000e+03
 3.62594616e+05 4.74168495e+06 -3.00000000e+03
 3.62594616e+05 4.74118495e+06 -3.00000000e+03
 3.62594616e+05 4.74068495e+06 -3.00000000e+03
 3.62594616e+05 4.74018495e+06 -3.00000000e+03
 3.62594616e+05 4.73968495e+06 -3.00000000e+03
 3.62594616e+05 4.73918495e+06 -3.00000000e+03
 3.62594616e+05 4.73868495e+06 -3.00000000e+03
 3.62594616e+05 4.73818495e+06 -3.00000000e+03
 3.62594616e+05 4.73768495e+06 -3.00000000e+03
 3.62594616e+05 4.73718495e+06 -3.00000000e+03
 3.62594616e+05 4.73668495e+06 -3.00000000e+03
 3.62594616e+05 4.73618495e+06 -3.00000000e+03
 3.62594616e+05 4.73568495e+06 -3.00000000e+03
 3.62594616e+05 4.73518495e+06 -3.00000000e+03
 3.62594616e+05 4.73468495e+06 -3.00000000e+03
 3.62594616e+05 4.73418495e+06 -3.00000000e+03
 3.62594616e+05 4.73368495e+06 -3.00000000e+03
 3.62594616e+05 4.73318495e+06 -3.00000000e+03
 3.62594616e+05 4.73268495e+06 -3.00000000e+03
 3.62594616e+05 4.73218495e+06 -3.00000000e+03
 3.62594616e+05 4.73168495e+06 -3.00000000e+03
 3.62594616e+05 4.73118495e+06 -3.00000000e+03
